id,bid,text,头条文章url,原始图片url,视频url,位置,日期,工具,likes,评论数,转发数,tag,@用户,完整日期
5046252900714682,Ojpfs2ZV8,有用 科普 夏天 吹 空调 健康 空调 使用不当 引发 疾病 空调 清洁 时 空调 清洁 避开 误区 长时间 吹 空调 干眼 提醒,,"https://wx3.sinaimg.cn/large/0033ImPzly1hqsb64o33wj60rs0xc78l02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqsb64ombij60rs0xctd102.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqsb64pn2fj60rs101tfa02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqsb64oy8xj60rs101jwo02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqsb64nkmoj60rs0uwgpo02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqsb64pjg3j60rs14wteu02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqsb64pnk7j60rs16kq9602.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqsb64pk3hj60rs135q9002.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqsb64pjtcj60rs135q9c02.jpg",,,2024-06-17T13:58:29,微博网页版,950,398,991,"夏天怎样吹空调才健康,长时间吹空调可能会干眼",,2024-06-17 13:58:29
5046239028580988,OjoT4A0j2,早 汉简 里 记载 军犬 军犬 2000 年前 汉代 边塞 战士 防御 敌人 守卫 粮仓 好帮手 居延 汉简 记载 狗少 一不入 笼 吏卒 检查 军犬 时 少 一只 一只 不听话 不愿进 笼子 2000 年前 铲 屎 官 文物 记下 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/zdwPBYNolx08fIGE9EaQ01041200puYD0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059733&ssig=J4p2q6Qidy&KID=unistore,video",,2024-06-17T13:03:22,微博视频号,1232,562,433,"早在汉简里就记载了军犬,2000年前的铲屎官被文物记下了",,2024-06-17 13:03:22
5046232332372196,OjoIh9X7e,给予 澳大利亚 单方面 免签 月 日 澳大利亚 纳入 单方面 免签 澳大利亚 单方面 免签 央视,,https://wx4.sinaimg.cn/large/0033ImPzly1hqs8vnzyk7j60j60j6gnj02.jpg,,,2024-06-17T12:36:45,微博网页版,8910,1247,694,"中国给予澳大利亚单方面免签,中国对澳大利亚单方面免签",,2024-06-17 12:36:45
5046219409459617,OjonqDGSt,想 听 清晨 空腹 测 体重 准确 清晨 空腹 鞋子 厚 衣物 双臂 自然 下垂 头部 正对 前方 身体 重心 平衡 读取 体重 秤 数值 测算 BMI 年龄段 BMI 参考 岁 成年人 18.5 23.9 65 岁 老年人 26.9 80 岁 高龄 老年人 22 26.9,,https://wx2.sinaimg.cn/large/0033ImPzly1hqs7c20a72j60k03oj7hm02.jpg,,,2024-06-17T11:45:24,微博网页版,1078,494,463,"清晨空腹测体重更准确,各年龄段BMI指标参考",,2024-06-17 11:45:24
5046209964933140,Ojo8ckHkM,黄文秀 离开 整整 缅怀 硕士 毕业 回到 家乡 广西 百色 申请 贫困村 担任 第一书记 82 天 全村 88 户 418 脱贫 2019 月 日 凌晨 深夜 冒雨 奔 受灾 群众 不幸遭遇 山洪 岁 年轻 生命 永远 定格 扶贫 路上 黄文秀 牺牲 前 家人 发 缅怀 致敬 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/g0G5RsJplx07WTxaX9sY01041200FXY30E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1719059735&ssig=914gvnabKJ&KID=unistore,video",,2024-06-17T11:07:51,微博视频号,10415,963,938,"黄文秀离开整整5年了,黄文秀牺牲前给家人发的信息",,2024-06-17 11:07:51
5046202929775918,OjnWQF1a6,蔡斌 女排 主力 参加 世 联赛 决赛 蔡斌 点评 女排 近期 表现 中国女排 按计划 月 日 香港 返回 福建 漳州 备战 集训 兵 分两路 日 队员 前往 泰国 曼谷 参加 世界 女排 联赛 总决赛 分站赛 参加 比赛 主力 留在 漳州 主教练 蔡斌 安排 年轻 队员 总决赛 高水平 比赛 锻炼 巴黎 奥运会 比赛 做 铺垫 体育报 微博 视频,,,"https://f.video.weibocdn.com/o0/lv2SVksQlx08fIoUum4U01041200zfHi0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1719059738&ssig=NF4Npq1k5R&KID=unistore,video",,2024-06-17T10:39:55,微博视频号,889,349,128,"女排部分主力不参加世联赛决赛,蔡斌点评女排近期表现",,2024-06-17 10:39:55
5046194827167707,OjnJMu4Eb,跨越 时空 月 日 骄傲 征途 星辰 大海 月 日 那年 今日 1967 月 日 首颗 氢弹 爆炸 成功 2021 月 日 神舟 十二号 发射成功 2022 月 日 第三艘 航母 福建 舰 下水 福建 舰 周岁 生日快乐 跨越 时空 奋斗 行而 不辍 期,,https://wx1.sinaimg.cn/large/0033ImPzly1hqs4jiy02yj60rs19gb2902.jpg,,,2024-06-17T10:07:43,微博网页版,3008,774,872,"跨越时空的6月17日,福建舰2周岁生日快乐",,2024-06-17 10:07:43
5046190330349963,OjnCx1t2z,专业 误解 哭笑不得 2024 高考 志愿 填报 专业 种种原因 误解 计算机 电脑 心理 读心 物流 工程 送 快递 眼中 专业 VS 实际上 专业 解释 专业 话题 专业 报考 指南 考生 消除 误区 提前,,"https://wx3.sinaimg.cn/large/0033ImPzly1hqrzx6asqsj60rs0xctkj02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqrzx7n8fuj60rs0xcwps02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqrzx8ohsvj60rs0z9n9n02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqrzx9zd46j60rs0xywqm02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqrzxbgplnj60rs0xy7g102.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqrzxcgve9j60rs11bnbp02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqrzxdoe23j60rs1087gs02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqrzxes54mj60rs108amz02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqrzxfvpe0j60rs10815s02.jpg",,,2024-06-17T09:49:51,微博网页版,992,292,548,"哪些专业误解让你哭笑不得,别人眼中你的专业VS实际上你的专业,专业报考指南",,2024-06-17 09:49:51
5046182682297561,Ojnqc9DHr,成都 朝霞 红日 初升 其道 大光 朝霞 渐渐 点燃 天际 温柔 粉红色 明亮 橙黄色 迎接 一周 成都,,"https://wx1.sinaimg.cn/large/0033ImPzly1hqs36me3yuj60zk0k0q4i02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqs2v1p947j60u01t0n5702.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqs2v1jk8hj60u00mh76402.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqs2v1kui9j60u01hcdiq02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqs2v1g70hj60u00k0myl02.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hqs2v1kcsjj60u0190mza02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqs2v1jxqvj60u00mignc02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqs2v1jwcjj60u00k0q4j02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqs2v1k5saj60u00miacn02.jpg","https://f.video.weibocdn.com/o0/x1tJOI14lx08fIrhyfFe0104120071nU0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059733&ssig=gsVUhIu9oh&KID=unistore,video",,2024-06-17T09:19:28,微博网页版,4654,1439,1040,成都朝霞,,2024-06-17 09:19:28
5046171814856887,Ojn8FknuT,扫码 不该 只能 扫码 肚子 填饱 个人信息 先 填饱 您好 请 扫码 点餐 餐饮店 街边 小店 只能 扫码 点餐 扫个 二维码 跳转 多个 页面 添加 好友 关注 公众 号 填写 个人信息 点单 扫一扫 便捷,,,,,2024-06-17T08:36:17,微博 weibo.com,2342,575,368,"可以扫码不该变成只能扫码,肚子没填饱个人信息先填饱了",,2024-06-17 08:36:17
5046161034183559,OjmRhhykL,姜萍 数学老师 有话 说 服装设计 岁 中专 女 生姜 萍 闯进 全球 数学 竞赛 强 决赛 数学老师 王闰秋想 说点 姜萍 决赛 想要 成绩 希望 过多 苛责 过多 苛责 姜萍 决赛 成绩 希望 姜萍 享受 比赛 发挥 数学 竞赛 参加 初赛 名次 学生 姜萍 这挺 弟子 师 央视,,https://wx2.sinaimg.cn/large/0033ImPzly1hqs0nxcaduj60sy0sfqlq02.jpg,,,2024-06-17T07:53:26,微博网页版,4669,658,420,"姜萍的数学老师有话说,不要过多苛责姜萍的决赛成绩",,2024-06-17 07:53:26
5046156212306967,OjmJv9G99,首颗 氢弹 爆炸 成功 依然 热血 1967 月 日 自行设计 制造 第一颗 氢弹 爆炸 成功 世界 第四个 氢弹 首颗 氢弹 爆炸 成功 珍贵 画面 致敬 两弹一星 元勋 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/yHOUxlE9lx08fIk2W0Yg01041200gjRK0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059743&ssig=%2B3deDGdWMF&KID=unistore,video",,2024-06-17T07:34:17,微博视频号,3890,637,897,"再看我国首颗氢弹爆炸成功依然热血,我国首颗氢弹爆炸成功珍贵画面",,2024-06-17 07:34:17
5046148777903601,Ojmxvxa5r,海警 中方 管制 非法 闯 仁爱 礁 海域 菲 船只 月 日 菲律宾 艘 运补船 非法 闯入 南沙群岛 仁爱 礁 邻近 海域 海警 依法 对菲 船只 管制 措施 时 59 分 菲运 补船 无视 中方 严正 警告 违反 海上 避碰 专业 危险 接近 中方 航行 船只 导致 擦碰 菲方 菲律宾 一运 补船 非法 闯入 仁爱 礁 海域,,https://wx3.sinaimg.cn/large/0033ImPzly1hqrz9pw7btj614e0m40zp02.jpg,,,2024-06-17T07:04:44,微博网页版,8232,1198,762,"中方管制非法闯仁爱礁海域的菲船只,菲律宾一运补船非法闯入仁爱礁海域",,2024-06-17 07:04:44
5046147590652751,OjmvB2JOf,笑容 开启 元气 满满的 一周 一周 加油打气 辜负 时光 值得 热爱 请 时间 铭记 每一分 付出 努力 愿 勇敢 前行 美好 出发 早安 追光,,https://wx2.sinaimg.cn/large/0033ImPzly1hqrz1dhh5vj60u01hckb802.jpg,,,2024-06-17T07:00:01,微博网页版,4917,3139,1806,追光的你,,2024-06-17 07:00:01
